candidate_id,response_delay_hours,number_of_active_offers,past_job_switches,avg_tenure_months,notice_period_days,salary_expectation_lpa,salary_offered_lpa,salary_hike_percent,interview_sentiment,communication_score,technical_score,background_verified,joined
1583,21.661825140943726,0,2,15,0,21.36475791033739,20.875850514785107,-2.2883825672357503,0.7459648474782595,47,48,1,0
1584,16.480841159805983,1,5,17,30,5.598122172500609,5.335119658948502,-4.6980488358050225,0.1340827719549832,92,57,1,1
1585,105.72319592115184,0,0,6,0,11.318402313166061,12.022521123688163,6.221008858317753,0.31401471024483485,78,47,1,1
1586,3.5205987027678556,0,3,30,60,21.275778576918093,21.08191958953162,-0.9111722360035721,0.11854093697564827,95,98,1,1
1587,28.510021498091128,2,2,21,15,17.616902567203155,17.576667637272678,-0.22838821851340385,0.4548864490728314,69,77,0,0
1588,12.433190419449586,0,1,10,0,10.089124757879523,12.682076181306872,25.7004595111412,0.5520042798853176,95,54,1,1
1589,13.415167815641178,2,2,24,30,21.75203756247549,24.1948712297378,11.230367087432995,0.2111604699627524,33,85,1,0
1590,30.346148674057268,0,2,9,30,14.359165191816539,15.700133536535674,9.338762572934039,0.026631686914105,63,54,0,1
1591,28.29774180767555,0,2,11,15,14.46538971751967,17.00828715599222,17.5791837491439,0.7193558317505231,34,91,1,1
1592,113.74528338874487,0,3,31,15,24.50833412320807,31.385844352606426,28.061924547069587,0.02000516442616851,51,45,1,1
1593,3.2980349792779946,2,0,44,0,23.889446567963947,22.572646555536274,-5.51205742117743,0.9734026089283562,49,93,1,1
1594,2.63849400097573,1,1,44,60,11.529186350766722,14.220257857293369,23.341382684370295,0.22160725674239545,76,51,0,1
1595,30.925986376165014,2,0,14,90,6.952161701924728,7.881023841918947,13.36076719471384,0.6639000921162911,63,81,1,0
1596,20.72801401123153,0,5,19,30,10.839001377839974,10.388815828599565,-4.15338584752651,0.43475172623998914,73,58,0,1
1597,7.690238218800627,1,5,14,15,4.640148466539149,4.727660402064385,1.8859727475596655,0.0596738603371072,35,79,1,0
1598,1.9860164963471394,0,5,20,90,4.436125620918215,4.848439394075047,9.294456658589596,0.47218360663446746,85,44,0,1
1599,2.1492209055337907,2,0,42,90,12.305964861279802,14.477609036787614,17.647085783096927,0.5167606342967996,58,66,1,0
1600,53.90684429917414,1,4,25,90,23.761416276641917,23.691149177563847,-0.2957193218619042,0.8546832080928685,82,49,1,0
1601,5.112696764639137,2,3,13,60,22.298504165876363,24.839452747265952,11.39515261870359,0.7323490696478979,30,82,1,0
1602,9.37519183074194,0,4,37,15,14.740299512270083,17.303175503308353,17.386865096634484,0.07930247475338636,88,91,1,1
1603,6.168763922295199,1,5,26,30,15.869754004587444,17.131340735242215,7.949630033900254,0.20916268343226507,77,85,1,1
1604,10.523981635450099,0,3,46,15,4.124603431667186,5.1359990248421274,24.521038444807047,0.3118876842149477,36,53,1,1
1605,1.726832657559116,0,0,24,0,8.525524272509076,10.638009719346101,24.778364113616178,0.11640768646481947,61,73,1,1
1606,17.568295728612835,0,5,34,30,4.520256665622059,4.919289044655448,8.827648705617836,0.45689907091449056,90,97,1,1
1607,1.6801643130585928,0,0,36,15,19.84533018660314,25.584009955982843,28.917028416355993,0.9843091908625355,86,88,1,1
1608,38.66932901182205,1,3,11,30,7.0585617165564525,6.566114360738997,-6.9765963037821,0.5146127912377616,80,54,1,1
1609,6.3887353844209445,0,0,9,0,22.249989152013157,20.054915389295964,-9.865504867082532,0.7418821683231693,48,68,1,1
1610,18.63731258756627,1,0,34,30,17.509810587191552,18.425001206777072,5.226730552156759,0.6829377976993461,56,94,1,1
1611,50.9021475957538,1,1,47,90,8.817792206829981,10.056152579474551,14.04388245490039,0.849911435092138,92,65,1,1
1612,25.255968969846336,3,4,8,60,7.3121266587482445,8.421230490863923,15.168006297986434,0.21572349046560946,89,66,1,0
1613,18.27205518179356,1,4,6,0,17.180118719384115,18.736264572594646,9.05782945175315,0.7538262616930282,90,42,1,1
1614,9.409345019619504,0,4,20,30,22.917576585928792,21.77062808553473,-5.004667470374148,0.8813552403057495,90,42,1,0
1615,9.719234429372323,0,2,26,0,19.085564597202016,18.4786247237801,-3.180099128484224,0.17150982298024275,74,74,1,1
1616,26.570619613673667,1,1,36,90,11.31947968367093,14.045880431581423,24.085919354080374,0.34680221978800374,50,97,1,1
1617,123.34792019297531,1,5,12,60,16.335055500641587,20.372500553211626,24.71644526957047,0.9701017643315615,73,99,1,1
1618,26.021609447165545,0,5,22,0,10.52599560282085,12.3107772610465,16.9559415144288,0.7807878459797924,30,74,1,1
1619,19.582932263231548,1,5,24,90,24.982140902351837,29.12136160145484,16.568718891155296,0.28259083253753237,73,89,1,1
1620,31.481892580627473,1,4,44,90,19.725622957698874,22.468921584341643,13.907285121112306,0.563941769644487,91,45,1,1
1621,15.020950271577814,2,4,8,90,16.902014434891825,16.58375549114193,-1.8829645719204657,0.4043261228494788,90,53,1,0
1622,1.4886442435972211,0,1,35,30,12.888441998082413,13.807391522649349,7.130028010396133,0.4899651763271299,79,65,1,1
1623,19.829142243455067,2,0,40,15,16.981198095450704,20.00992825793134,17.83578605853516,0.3551661913907085,70,42,1,0
1624,75.86888225508804,0,4,34,0,11.17393731181403,12.457832863830614,11.490090880133558,0.2793310185303406,62,72,1,1
1625,4.625739910576884,2,5,19,15,4.606161628618646,4.1797790744653875,-9.256786637796026,0.6747630413914187,41,81,1,1
1626,28.10877020323819,1,0,40,90,12.29685896948929,15.757474501193801,28.142272268803925,0.7785418150861175,31,52,1,1
1627,5.383472249814191,1,4,33,15,23.540097211177205,29.140908291303983,23.792642102885736,0.8739571227473448,50,68,1,1
1628,18.419986224634716,2,3,35,90,17.152322990251182,17.224671585429974,0.42180056438951163,0.15532996731818804,43,48,1,0
1629,2.4401876088566614,2,2,31,90,5.763069764488934,6.607841128162411,14.658357406651849,0.8228555236452406,63,71,1,1
1630,14.364279788301136,1,4,12,60,22.584865881295546,28.666874356298422,26.929575349127514,0.25480082447706354,93,61,0,1
1631,33.87015980501896,1,3,44,60,9.646371836171813,9.052197821840823,-6.159559515453945,0.42733638991005063,52,61,1,1
1632,10.2492902756509,0,1,36,15,9.119159354737276,10.042125817469895,10.121179231868021,0.9014436858492466,79,97,1,1
1633,26.24067054902612,1,3,10,0,10.238910344386738,11.083591884704836,8.249721033851769,0.454503600982602,43,96,1,1
1634,38.08662342999241,1,1,40,15,16.121246958645106,17.154328740319855,6.408200211341303,0.1970635340443162,75,73,1,1
1635,62.87363262490101,2,4,19,0,15.43844996211351,19.054682136824344,23.423544355717013,0.1598686552371178,34,49,1,0
1636,6.4178805051733345,1,1,41,15,14.319688847080517,15.068013714991567,5.225845867898293,0.4729837666521338,95,64,0,0
1637,12.232467189948835,0,3,32,30,19.068274133765165,17.64702667659216,-7.4534666703597,0.7626724239765541,51,51,1,1
1638,3.9687682877376673,0,2,29,30,10.64729235803414,9.862960597837207,-7.36649031342789,0.9972051439743013,99,90,1,1
1639,117.37571908915332,1,0,45,0,20.423354953021054,18.730214766270674,-8.290215739015633,0.7874086284309019,31,42,0,0
1640,62.81541833180574,1,0,34,60,7.681755245950582,8.170761717690544,6.365816874961501,0.8770119589428536,58,58,1,0
1641,18.634454371178947,0,2,27,0,20.435036570617196,24.26379633648626,18.73625110793439,0.747832360934888,90,72,1,1
1642,44.28890380948732,0,5,13,15,17.94001221025594,17.607924371045087,-1.8511015227793737,0.895435100756106,45,97,1,0
1643,17.66320692715887,2,0,20,90,18.347374500499317,21.257037069305916,15.858740817261967,0.07629354331391325,93,86,0,1
1644,23.44955636692154,1,4,10,30,14.11262133967246,16.580006979166686,17.483538884148167,0.9299315989816455,43,94,1,1
1645,2.2403755090325235,2,5,9,90,18.007032186298158,18.04450211213255,0.20808496062391263,0.39640615372565613,72,65,1,1
1646,33.782434443737735,1,4,16,30,5.6757379777486054,6.471607338506145,14.022306242425175,0.9216142232804446,72,52,0,0
1647,3.279296045493771,1,3,23,15,21.882573458036713,25.6889888161215,17.394733601073888,0.07573283745947557,99,46,1,1
1648,41.97812963844814,1,3,47,30,5.166491903240566,5.614144914576081,8.66454491208503,0.7152429571211358,84,73,1,1
1649,36.561337608447964,2,5,35,0,7.123571707301447,7.370664466876623,3.468663891203815,0.7356887486702045,60,61,1,1
1650,29.605321658246616,2,5,20,90,16.112583878441963,18.491778013881298,14.766062062973075,0.9969108892977727,69,59,1,1
1651,0.8839288332372748,0,5,11,90,19.52764056459052,25.212895087521094,29.1138834931223,0.7688552706898137,56,82,1,1
1652,8.667696961237205,0,5,21,15,5.601282851271323,5.997498352748567,7.073656374759123,0.3825737058156067,81,62,1,1
1653,7.3276833402990595,1,1,45,90,23.336061096568717,24.65907664314377,5.66940385140484,0.5572485516185454,36,87,1,0
1654,10.716006288468407,2,5,14,15,24.44576062481467,26.54092758742639,8.570676097044542,0.36655093816659023,75,53,1,0
1655,2.201367373737063,0,5,39,60,16.72495363316193,15.56235790839075,-6.951264262198061,0.19601864530485813,62,69,1,1
1656,66.33483122140977,0,3,32,0,14.106112562913568,15.816694702108238,12.126531186855606,0.24850232750227352,37,62,0,1
1657,19.367832450316357,0,4,18,30,19.569294417874744,20.185315354023594,3.1478954886905455,0.22201053427432094,34,86,1,1
1658,8.750354926742451,0,3,41,30,10.895504398871314,10.335136066176407,-5.143115106749499,0.5488153301632129,90,91,1,1
1659,12.139378346558377,0,0,32,30,14.358553116207236,15.60060667783591,8.650269644694932,0.9061606345318933,89,58,1,1
1660,14.226326453823127,2,1,14,60,23.239171563102428,20.946710824616144,-9.864640537040902,0.9127266260883976,53,78,1,1
1661,22.02666408529901,0,1,10,0,24.068763930072205,25.530077223628435,6.071409806510354,0.05476377752582551,36,80,1,0
1662,17.40019804909055,0,4,27,90,23.468451437074886,22.1141834935746,-5.770589282941978,0.07989940095189352,90,75,1,1
1663,60.435769116423515,2,5,36,90,9.511409406240643,8.652691604664453,-9.02829186400879,0.2451190571723435,65,45,1,0
1664,16.490220310098948,0,3,8,0,8.881849844552033,10.922810284626335,22.979001849780097,0.2550594524694749,56,62,0,1
1665,116.35831836864566,2,0,35,0,10.2509546245156,12.982829124950847,26.649952131305415,0.09488917523925111,58,49,1,0
1666,45.75996271987873,1,3,26,30,13.267533360157664,13.042912154207281,-1.6930140656357366,0.3884633411734405,49,74,1,1
1667,5.612128412146365,0,5,40,90,10.597515668631235,11.823852822187794,11.57193055337045,0.5877253926912872,99,60,1,1
1668,64.0271870541325,2,5,11,0,11.858468710520217,11.991085083136854,1.118326285239395,0.5781622005994637,32,71,1,1
1669,2.9691067082386304,1,2,33,90,17.03337599453595,18.69295443321167,9.743097546887283,0.5434296812585927,68,99,1,1
1670,40.81750977625742,1,3,37,0,20.013039218973493,21.50706319679096,7.46525283576643,0.3386719248874972,74,69,1,1
1671,11.496998848010332,2,4,47,15,19.446722163626255,19.594914393655912,0.7620422032194233,0.7064556853165807,97,72,1,0
1672,50.48457043783767,3,3,42,30,21.10289490866219,24.904738260094135,18.015743185411907,0.8264839409810714,60,45,1,1
1673,48.60919005973504,2,1,30,0,4.675872467523446,4.444867458401584,-4.940361627189819,0.34627426647740844,67,44,1,0
1674,39.34830380057874,1,0,37,60,5.002409583253877,4.608365342586087,-7.877088713145312,0.08553535929946199,35,94,1,1
1675,37.459024645542264,0,4,40,0,20.577042174461216,24.83793386177744,20.707017321491154,0.2963302510918565,37,54,1,1
1676,8.721164870202882,1,2,27,15,15.19465526881727,17.722620644955924,16.6372012488272,0.13736865457490277,57,96,1,1
1677,2.025151900817987,1,0,29,60,16.14095414900453,17.745533658875257,9.941044965855927,0.46735872722718086,44,82,1,1
1678,12.379319153815192,1,0,44,60,5.104324064501919,5.548991891072056,8.711590818901668,0.15593515131607827,37,91,1,1
1679,4.574040560799782,0,1,35,0,9.361589824596688,10.288055365691234,9.896455179657043,0.4628447576579773,83,64,1,1
1680,28.494795623459375,0,1,37,15,17.405440402595033,18.707534966749375,7.480963043946925,0.22100289232464776,35,52,0,0
1681,10.195210229114553,2,1,36,60,22.042819692324198,23.30271933729577,5.715691833247165,0.738731105462403,58,45,1,1
1682,89.12616725104999,1,4,28,30,23.256651340809455,25.57943825856906,9.987624115444811,0.027568240835845637,63,76,1,1
1683,24.58452274886698,1,3,45,30,14.508809412536715,16.12517882727952,11.140606846390428,0.5547463038319256,36,41,1,1
1684,41.4882042098385,1,0,38,90,15.45495888750215,18.186791726083918,17.67609256334483,0.1694882749200567,69,56,1,1
1685,3.4120370103974267,1,3,30,90,21.494042252448807,25.45932473242842,18.44828642936091,0.0009918644696270684,42,63,1,1
1686,47.53455704007482,1,3,41,15,15.290116615694448,16.070702023253098,5.10516320560579,0.8692000880648071,91,51,1,1
1687,61.45923476678719,0,1,29,60,14.854029036283665,15.82572330565998,6.541620909739549,0.6715277878140676,94,83,1,0
1688,16.022403373157985,1,3,36,30,23.00676479298003,24.145113468851473,4.947886789448923,0.0989428220505234,70,93,1,1
1689,22.369117195799774,2,0,44,30,20.58858714217348,22.948333840030692,11.46143094502841,0.6640723676838556,71,53,1,1
1690,34.736657623964106,2,0,18,15,23.090523053587184,24.96873887568168,8.13414151656781,0.6116473327375985,95,46,1,0
1691,4.612231402909902,1,5,15,60,8.58318815040423,10.779098863776643,25.583858525447745,0.47335668704320333,40,93,1,1
1692,16.75902115719347,3,2,28,15,15.01188521976249,17.692174861961636,17.854450676658928,0.419258098425614,79,65,1,0
1693,12.206395576069628,1,4,23,0,21.69191470046052,27.320154278984766,25.94625535017783,0.8870697629157349,64,71,0,1
1694,3.798290665086265,0,3,37,30,6.334104376809288,7.497393027925931,18.365479662377027,0.24514801989745127,49,68,1,1
1695,10.995107578961557,1,4,38,15,20.687905240173198,26.654232139201017,28.83968594095257,0.3983100570133833,57,85,1,1
1696,1.6945767048986449,0,4,41,15,7.8424410517122585,9.052488229689999,15.429471130210764,0.32911541289482726,66,78,1,1
1697,0.6276211192515035,0,4,33,0,20.970493854691743,26.955893369636858,28.542005526522196,0.7712010290366336,32,48,1,1
1698,3.4852327758855264,2,5,21,90,16.85201968869423,16.23301056276011,-3.673204383622956,0.9164653062325394,88,53,1,1
1699,79.19888015945058,0,4,21,30,8.05795582118221,7.421305372552564,-7.90089276682384,0.8497816987402305,56,92,1,1
1700,19.139106397394947,0,5,23,15,13.940437765988824,15.7756974306104,13.165007408154356,0.7977039302997685,61,56,1,0
1701,81.02826796521855,1,0,13,30,18.320008495676205,23.695049200385267,29.339728231990996,0.9867899455700829,77,88,1,0
1702,13.596258984197997,1,3,47,90,17.31091091855439,18.47147072076802,6.704209892095883,0.6971445504103851,75,64,1,1
1703,8.968781479936897,1,5,21,15,12.972191120865793,12.775238816890429,-1.518265512281618,0.7510537912135338,76,92,1,1
1704,16.932167394655195,1,2,16,0,22.886697107339465,25.37257186725145,10.861657967740564,0.982802539705019,69,69,1,1
1705,13.894725375037162,1,4,11,30,14.90453170424473,17.282094401702828,15.951944983155563,0.006990785399174082,32,84,1,1
1706,2.6801880143614065,2,2,6,0,14.623213269102456,15.00446205515475,2.6071478206355594,0.634048376436365,58,68,1,1
1707,24.574780905539825,2,0,17,90,5.30726238877054,6.2939235630969925,18.59077433997038,0.7389715319532896,87,98,1,0
1708,5.841479087959936,0,0,43,90,23.36452818575038,30.141311520856924,29.00458028182904,0.917827053757195,79,68,1,1
1709,23.19600682813833,0,1,33,30,7.719447942245833,9.717127197685018,25.87852486842468,0.8838443041843428,39,57,1,1
1710,25.209524143790873,2,4,22,90,15.095238562167639,15.346335015713011,1.6634149404878007,0.8419606812337943,90,70,1,1
1711,3.9576948373067142,1,1,6,60,20.874919629406513,21.51555991713273,3.0689473257839373,0.9457912719417038,90,58,1,1
1712,1.5194930148127532,3,2,37,30,8.52451881606851,8.938950997967918,4.861648977983537,0.5373791879137075,52,56,1,1
1713,36.422291837374324,0,3,13,60,15.074839089387662,15.946483039070907,5.782111135745799,0.006920095584826758,35,45,0,1
1714,14.779598930193272,1,1,45,90,9.054383093690157,8.512277255306378,-5.987220032268833,0.011054398697009526,89,51,1,1
1715,1.4381736024915805,1,0,29,30,19.953594953798145,24.039794601235545,20.47851355557158,0.5446390556178581,56,77,1,1
1716,126.52636744167997,2,4,15,60,15.851164525336165,16.582469182825896,4.613570544428012,0.4352722388639413,84,42,1,0
1717,1.4284099541861683,0,2,44,90,21.975493068298015,27.51173488124453,25.192799068218097,0.4512450533654485,60,86,1,1
1718,28.50141632400363,1,5,44,15,22.78571806042504,28.955549333250342,27.077624924804372,0.400404737210037,59,74,1,0
1719,98.76715386376688,0,0,15,15,17.62340313135336,16.033287943400495,-9.022747627692466,0.9177258090912357,96,94,0,1
1720,6.560606806971529,1,5,41,0,19.233216169337833,24.914731843597355,29.540122797128248,0.3591703511697899,42,86,1,1
1721,3.6826046696060386,0,3,30,15,15.533622097624137,18.39194980460041,18.40090926000739,0.8562269417630832,88,72,1,1
1722,3.1058017445762243,0,4,15,60,12.073003394415041,13.378781899309631,10.815689039718501,0.9028647937916409,83,92,1,1
1723,8.672752942586635,0,3,24,15,17.61047638343753,18.593335444270476,5.581104334902126,0.4995017699989548,50,68,1,1
1724,2.556556885237476,1,3,20,30,23.074061093233905,25.552382611824946,10.740725304388524,0.4469380373650883,72,42,1,1
1725,28.2763072782764,0,4,21,30,12.750287989060197,13.130882677791917,2.984988959137793,0.7610206042154468,40,44,1,1
1726,1.54359513118865,1,4,7,30,10.602610553849702,12.18319605256578,14.907512547861929,0.7079715076398824,96,98,1,1
1727,17.092110058431285,0,5,34,15,12.157175709604056,11.393609161950405,-6.280788942208352,0.32853511659620593,67,53,1,1
1728,137.10911728319843,0,3,9,15,13.143350234443592,15.094467974438894,14.844904116472406,0.10254812592464657,53,75,1,0
1729,40.36437064024117,1,2,34,0,5.54478160853204,5.6009942720994985,1.013794005537764,0.26485240018248035,80,93,1,1
1730,22.92196983887697,0,5,36,90,14.467278649134883,13.122601978553458,-9.294606837906134,0.13102850581229897,90,67,1,1
1731,8.775571994087645,0,4,22,0,14.380599209051253,16.121835329634106,12.108230646515107,0.29473227577669137,75,80,1,1
